x,y,z,class
1.758597369,-0.612600489,0.084156085,0
0.878208309,1.318782209,-2.741535831,2
1.935360743,-0.599419847,-0.117107662,0
0.814016151,4.723077251,-0.670540829,2
3.942891284,-3.351689273,-1.129941532,1
-0.544886766,-2.962970683,0.664587891,3
3.008867797,-1.147229584,-0.417669736,0
-1.038263428,-0.823438155,-0.025142868,2
2.971372999,1.13936203,-0.616747068,0
0.776995796,1.991033891,-1.805619603,2
2.682107315,3.588974973,-1.124085856,0
0.353750216,-4.37368391,0.537932464,3
-4.539429836,4.637187367,0.273218436,2
-4.53953352,3.137713139,0.205204959,2
1.581976595,-3.927089402,-0.159774368,1
-2.095399444,3.867385727,0.268719231,2
3.850742525,0.302311226,0.283268503,0
-1.443066902,0.089408742,-0.122830033,2
-3.658933915,-2.028860418,0.334989607,3
-4.450033711,-2.707455885,0.634419571,3
-3.264513889,-2.954246032,-0.102523037,3
-0.330949191,3.719174803,0.201361117,2
-1.103627004,4.085160337,0.269703982,2
-3.629280246,-4.273256039,0.655252801,3
-4.760570333,-2.342949961,0.669716151,3
-0.771068526,-2.464883154,0.6413439,3
0.388990613,-3.428644048,0.52193356,3
-3.724832498,0.069222437,-0.0222995,2
-0.831146722,-3.2460503,0.649520282,3
4.207639617,1.856628301,-0.447061339,0
3.069838404,-2.915413148,-1.283111344,1
4.00223358,-1.020346904,0.530780798,0
0.662721359,2.359131438,-1.126561376,2
3.495149777,2.730882566,-1.216761238,0
2.711552033,4.649142475,-0.620387557,0
-2.568932452,4.550521973,0.273159921,2
4.552720285,-1.674931804,0.69911822,0
-3.736738946,-2.099426396,0.365797425,3
-3.43632593,0.92309273,-1.291825684,2
0.886435053,-0.33433052,-1.10678175,2
0.984506417,-0.103291565,-1.378281358,2
-4.244707029,-4.267165549,0.677803541,3
1.639178386,-1.408569248,0.211087194,0
1.754692345,0.549519404,0.069525736,0
-4.792236487,-3.875849884,0.681256906,3
4.009083157,3.815732767,0.222856816,0
-4.421358743,3.31839848,0.237823061,2
-4.233980176,1.414346995,-1.137097295,2
3.998947994,-2.327301819,-0.584209368,1
-4.550676827,-0.430236999,0.226334978,2
-1.601520216,-2.604602636,0.223702666,3
2.122679652,3.546978708,-0.88630374,0
2.61370284,0.444866255,-0.625888253,0
2.279140318,3.355193416,-1.244580225,0
2.92489777,4.663356846,-0.507882502,0
-1.388927428,2.373326375,-0.376421282,2
2.145780569,-3.102740914,-0.700852991,1
-4.764434854,4.579183555,0.273200697,2
-4.188514983,4.020032543,0.271754353,2
2.804482368,-1.662684397,-0.563827124,0
0.222212437,4.862681673,-0.055980987,2
-2.86253986,-0.719227576,0.234849469,2
-3.522537095,-3.523303693,0.43261321,3
1.935870578,-1.666667947,-0.117646408,0
2.626270217,3.531932573,-1.189340058,0
3.23760145,-2.740025572,-1.199702922,1
-1.601683858,1.646033797,-1.526269212,2
-1.68417331,-1.759080226,-0.134342199,2
-0.079874344,0.730914374,-1.915547779,2
0.077834139,-0.537155581,-0.322099175,2
-1.515277018,-0.58156281,0.147505056,2
-2.670506445,1.578124685,-2.225440344,2
-4.631321864,2.033762159,-0.642773328,2
-0.573072264,-0.581957337,-0.056414368,2
-4.170149035,-1.166431404,0.271257904,2
-2.769607026,0.64915692,-1.330671542,2
2.118435806,-3.624682809,-0.669092111,1
3.26036066,-1.360536417,-0.152820375,0
-3.9676966,-0.640131257,0.248903856,2
-2.792773287,2.76874555,-0.07067959,2
0.353838876,3.481014125,-0.187876864,2
-1.985009106,1.370906032,-2.083005748,2
-3.444690096,0.964195956,-1.339042514,2
-0.724123199,-4.574936217,0.681169988,3
-0.140477583,1.35598295,-1.978732454,2
-1.346639743,-4.785333654,0.681642467,3
-4.468103713,0.05142973,0.053469605,2
2.501164063,1.350715858,-0.869137827,0
4.708668688,-3.792908185,-1.051694044,1
-1.257916805,4.727967653,0.272133766,2
2.657458314,2.545123864,-1.946344594,0
-1.439336175,2.772581346,0.017829834,2
-1.965445809,0.562710206,-0.993889182,2
1.471750066,-0.449248093,-1.196397421,2
3.211673483,4.21098522,-0.312544795,0
0.506382367,-4.531372565,0.459287426,3
3.802480719,0.177893217,0.292435176,0
4.332850047,0.690209812,-0.002509136,0
2.110128664,4.252969552,-0.402825711,0
-1.35316213,2.238400416,-0.550731194,2
1.575206173,-3.231555206,-0.155384107,1
4.822815335,2.562129793,-0.750251587,0
-4.577995239,0.944511958,-0.826891066,2
3.871038379,4.609097408,0.429733511,0
-2.990741252,-3.626122991,0.287963931,3
2.760831511,0.487224683,-0.601439838,0
-0.315598067,-0.622222994,-0.130950706,2
-3.341247925,2.463153646,-0.331874919,2
3.52310272,3.031283274,-0.98602021,0
0.256108996,0.680731808,-2.211934026,2
-2.92173398,-3.936062174,0.487346403,3
-0.691716267,0.797143183,-1.240951342,2
4.594551478,1.60201631,-0.546071564,0
-2.147470621,-4.24415655,0.617557682,3
4.36303582,-2.94885996,-1.094463154,1
-1.162195984,-2.310274182,0.541287209,3
-3.714224816,-4.139347377,0.646824492,3
4.607846117,-2.106928622,-0.255655648,1
-1.701285124,1.292797111,-1.770138317,2
-4.774143485,-3.292300241,0.67528984,3
-4.015990084,-3.759362968,0.63395205,3
-1.881651685,0.631861615,-1.073276374,2
-3.733424127,-4.827261211,0.681079206,3
-4.268049432,-0.453759258,0.228212576,2
-4.629229826,4.579822009,0.273200809,2
4.312351465,3.449569344,-0.013800376,0
2.088114032,2.036846102,-1.251314934,0
0.378548224,1.655471838,-2.038033442,2
3.26788253,1.700474412,-0.757089424,0
0.618534198,0.4288968,-2.034883529,2
-2.042589656,3.831472061,0.267906599,2
-3.515293449,-4.291326457,0.650596944,3
1.820971014,-1.114072034,0.014218967,0
0.364901201,3.926231993,-0.181648491,2
-4.38474461,0.71492127,-0.586781472,2
4.928239069,4.597264975,0.698339136,0
1.17679732,2.146846795,-1.860727758,2
1.547148318,-2.139658853,-0.143457809,1
2.519400073,0.897441023,-0.672364467,0
-0.176389071,-2.884944374,0.658114045,3
-3.462784606,1.776757163,-1.3203666,2
-3.804539569,2.481570557,-0.209446296,2
-1.038809027,2.367769787,-0.32886604,2
-4.113652236,3.285522629,0.23192519,2
-4.336063287,0.427505928,-0.263706442,2
3.810192162,-1.766910761,0.410198945,0
3.341891348,-4.346125139,-1.066975183,1
-3.047045415,-4.293543734,0.623645207,3
1.040838372,-0.044821994,-1.45926375,2
-4.632801131,2.905452982,0.129647585,2
-2.806700564,-2.329856226,-0.542244244,3
2.196812923,2.506814495,-1.725758246,0
1.402504319,-2.607291435,-0.42166441,3
-3.255484115,1.862215232,-1.365274932,2
-2.736415578,0.493896783,-1.002513678,2
-3.285855725,4.231035613,0.272676231,2
-4.720199901,-4.937877386,0.683583933,3
2.676641005,4.590954472,-0.63350323,0
-4.745930716,1.587706689,-1.035105564,2
2.634482531,2.832910722,-1.891192735,0
3.242507998,-3.021162723,-1.234392913,1
-0.383371329,1.139065068,-1.79895763,2
0.078345132,-2.826580722,0.623417642,3
2.556112579,4.866984651,-0.615935723,0
0.344695875,3.794009894,-0.165024912,2
4.646797495,4.921305895,0.702870402,0
-1.401116411,3.413937447,0.24463866,2
2.118490801,-4.091092005,-0.668428795,1
0.111956459,1.820993211,-1.525111145,2
-4.052024972,2.922324185,0.129480572,2
0.954442711,0.423598577,-2.084234524,2
4.19994273,-3.351198735,-1.218152963,1
-4.96703734,1.278627286,-1.050575863,2
-3.363028169,4.954836311,0.273252956,2
-0.424923095,-2.273586914,0.666650792,3
-1.343614598,4.35787894,0.272317388,2
0.971473691,-0.353830279,-1.147784197,2
-4.738807652,2.202113589,-0.44532831,2
-4.458616881,3.908289602,0.270642002,2
4.633648419,1.619134,-0.57514255,0
-0.326732334,-3.855072471,0.670313882,3
4.704374424,-2.779277565,-0.918800497,1
1.251868131,-2.729230013,-0.262124986,3
-1.05000368,-1.81376115,-0.800662244,2
3.214499185,0.319355092,-0.232311361,0
0.114988701,2.728360526,-0.240153227,2
2.685330044,-2.932404026,-1.22469919,1
4.387393753,-0.88076898,0.65539773,0
-2.853169785,-2.021523414,-0.255225548,3
-0.56664473,-3.142587353,0.66614802,3
3.10110389,-1.381147271,-0.327765095,0
-3.037643499,-3.614965271,0.29276389,3
-3.116890915,-3.154131888,-0.082145473,3
-0.209331751,0.830480458,-1.855212846,2
-2.499015766,-4.848411128,0.676007886,3
-2.881867749,-0.605651935,0.214828152,2
-2.249391978,-4.223665293,0.606316016,3
-1.890465092,3.977055155,0.270789958,2
-2.532514014,-1.59597979,0.243373436,2
-3.136812759,-1.04436151,0.264864329,2
1.739011556,2.125930979,-0.953120599,0
-3.034954678,-2.571695712,-0.461852551,3
2.524327053,-1.618661272,-0.601361092,0
-0.148282721,-2.274627687,0.655780477,3
-4.238467406,1.449720118,-1.133032074,2
0.553192925,0.536121039,-2.185456775,2
3.719661514,-2.862531626,-0.992857144,1
2.339354738,-4.446832639,-0.918999812,1
4.771437231,-4.214505989,-0.569297475,1
1.603952063,-1.772418732,0.246170001,0
3.190213894,2.241946302,-1.409947181,0
-4.593700568,2.050165132,-0.625284119,2
-1.151811216,4.992721407,0.271338092,2
4.06998569,-0.889671269,0.560197528,0
-2.083149979,-1.621939365,0.136808877,2
-2.624617418,-2.228410046,-0.503680943,3
-3.898286449,-1.541472153,0.272940521,2
-4.676506488,-1.96721738,0.669270038,3
-3.418679084,-2.196924405,0.05445251,3
-1.777510422,-0.723980746,0.177605156,2
2.478992163,4.116379304,-0.728206155,0
-4.499917462,-3.5160733,0.666335489,3
4.055836641,2.004140318,-0.544167535,0
-0.256084331,-1.783700768,-0.913617225,2
4.945575161,3.593449648,0.208944615,0
-0.724122613,-3.640435546,0.670574867,3
-0.770476443,-0.723018072,-0.043664632,2
-0.045848214,-0.406404189,-0.328235524,2
2.288432231,-2.114446201,-0.864204283,1
3.541436598,-4.204366807,-0.944960374,1
-2.0326635,-3.458106172,0.252934891,3
2.532040948,2.082472283,-1.616721011,0
0.016745529,2.913696508,-0.071469453,2
-1.114683142,0.307210201,-0.37184283,2
2.117935495,-1.321648974,-0.319666157,0
4.806380917,-0.791759385,0.681360958,0
0.147595848,3.20137672,-0.058136316,2
-0.722541596,3.772737438,0.253742932,2
-0.682981541,-3.984030568,0.677279017,3
-1.201977357,4.411938852,0.271604776,2
-4.33247976,-1.026169776,0.269425079,2
4.437693087,-4.268716401,-0.568755687,1
0.694011928,3.194277612,-0.591491382,2
-2.792591863,-4.444465507,0.643266973,3
4.93576574,0.9010232,-0.611135074,0
-4.564140003,-2.017636319,0.659822065,3
0.110015303,-2.477571308,0.616541874,3
4.143426935,3.428323261,-0.091522502,0
3.626555929,-2.776725779,-0.993375929,1
0.533093486,-1.928337357,0.442754252,3
-0.708849524,1.771805144,-1.140579366,2
1.376354177,-3.175790922,-0.395421825,3
4.313022467,0.951096482,-0.123024768,0
1.245168532,2.808812733,-1.230583717,2
2.606817046,3.096789242,-1.674999867,0
4.472547025,-1.132002269,0.68148392,0
-0.362622634,3.662904138,0.206286242,2
-3.011550093,1.336855988,-2.103626157,2
0.019342654,-2.121578013,0.634616933,3
3.662019656,0.132128827,0.213330143,0
-0.553366068,3.170327674,0.181720722,2
4.901053219,-3.850634879,-0.913669536,1
-2.536349448,2.333172011,-0.73526867,2
-3.100510195,-0.568122298,0.214127862,2
3.733096888,4.677326144,0.328619231,0
-4.841325183,4.029704247,0.271866446,2
3.518934848,2.116100172,-0.943947656,0
-0.954204307,2.828558509,0.075103854,2
3.476940379,4.935270438,0.087720252,0
1.978345964,0.938815632,-0.247683227,0
1.908549619,-2.632083483,-0.437418814,1
1.930838066,-2.731063464,-0.460445471,1
0.558451399,1.795346357,-1.947468298,2
-2.612737281,2.364851814,-0.669431274,2
-4.023952175,1.059281148,-1.045680639,2
2.474877787,-3.564598432,-1.06343478,1
1.180297471,-2.504747924,-0.180914425,3
-1.692715482,-3.571317094,0.477701223,3
1.890882864,1.653290621,-0.600070509,0
-0.506201042,-3.717422582,0.674358246,3
-1.559418723,-4.631127592,0.677392688,3
-0.183348446,-4.624937624,0.661573442,3
-0.621228708,4.190647711,0.250790618,2
3.657508755,4.205459696,0.172994122,0
4.043520233,-3.479943535,-1.143995648,1
3.321611101,-0.091924217,-0.097188062,0
4.102428668,4.364475246,0.522060664,0
1.508945966,-1.391949402,0.334366009,0
1.211779076,3.467848909,-1.038566553,2
2.997607164,-1.752941097,-0.427684085,0
4.785116998,-2.514300319,-0.596745327,1
-4.329629847,1.178977587,-1.049683007,2
-3.913784412,-4.775305299,0.681539809,3
-0.833304704,-3.898516641,0.673493352,3
0.036486955,-2.623962047,0.631412362,3
1.730907982,2.9916155,-1.049308004,0
-1.561065646,-4.164379635,0.649406217,3
2.519554782,-4.830155002,-1.09320281,1
1.8264744,0.438503156,-0.003904664,0
-3.644558825,-0.538860367,0.229073416,2
2.985907458,4.993587868,-0.442633428,0
-0.10273078,2.397222301,-0.446783959,2
-2.070998428,4.524692783,0.27314116,2
0.864325249,2.984056778,-0.844416583,2
0.378688988,4.913797554,-0.192349743,2
4.94020467,0.359233251,-0.072482678,0
-4.205374487,-4.202539551,0.67544397,3
4.411002932,-4.565929734,-0.317139329,1
-4.222730814,0.970885146,-0.901423939,2
4.685416722,-0.830370266,0.682042869,0
-0.927415674,3.827554967,0.263474353,2
0.726397429,1.85482323,-1.99034263,2
-3.804599964,1.997495485,-0.824578144,2
-3.579544757,-0.112838841,0.077912358,2
0.5217491,-4.686015167,0.449927549,3
4.569947343,3.067634814,-0.408993474,0
3.735138351,-2.721442467,-0.923261436,1
-4.965023327,-0.739004713,0.259826302,2
-0.762207432,0.458680534,-0.746804055,2
2.747112359,-0.105911851,-0.590236534,0
0.169196134,-3.638608848,0.60223713,3
0.910238168,2.686641969,-1.057520922,2
-3.599009113,0.039582412,-0.022484319,2
-1.011265176,2.638715657,-0.055216732,2
0.81514024,0.63550223,-2.39410893,2
1.971031262,0.856661528,-0.21935899,0
-2.507950789,0.710707682,-1.529860243,2
-3.336513114,-3.902312901,0.540869316,3
-4.991497039,-1.119225831,0.270987065,2
-0.392337503,3.32847395,0.185790443,2
3.578140243,3.762564961,-0.157157617,0
-3.375017562,-1.922750164,0.177851238,3
-3.17288518,4.854390355,0.273246745,2
3.056350623,-4.68000202,-1.219202494,1
-2.291127,-1.921543509,-0.089956954,3
4.752662183,4.1671356,0.596879648,0
1.331446226,-1.242228833,-1.133565841,2
-2.595000444,-1.736907318,0.24748403,2
1.465579202,-0.641838965,-1.156001293,2
-0.170491751,-4.30207208,0.660290495,3
3.824186125,1.823400231,-0.441012679,0
4.383773452,-4.121600862,-0.725704061,1
4.585712401,-3.679677792,-1.172946474,1
1.223506131,3.305835291,-1.062114085,2
-4.366158237,-4.831047619,0.683228212,3
3.032777432,-0.478157463,-0.397092427,0
2.917194881,2.017026233,-1.43885522,0
-3.768401524,3.24696652,0.221988234,2
-4.403312684,2.606616602,-0.052207969,2
-4.364375396,2.68168791,0.002222073,2
4.782677497,-1.652619764,0.717975585,0
3.250489232,-0.02866727,-0.177645709,0
0.67423622,-0.333617901,-0.942732469,2
-2.433473735,2.870804099,0.010660666,2
-4.506439795,-3.250527608,0.657747736,3
-3.556804126,-3.346150251,0.364118386,3
-3.785172565,-2.248169389,0.362081988,3
3.503051385,-3.63328428,-1.127832718,1
-2.832847759,0.918177909,-1.848953068,2
2.677978618,-3.416030121,-1.224517812,1
-2.534448405,-3.683840294,0.291494801,3
0.841182838,-0.860534199,-0.824272372,2
-1.38174987,-3.1565267,0.484242799,3
3.573697444,2.479597599,-1.139004432,0
4.692126262,-4.63081814,-0.213346253,1
0.638244668,4.517224074,-0.469477984,2
-0.114346554,3.600230577,0.129575047,2
-2.028910623,-0.717522176,0.204286673,2
1.179502008,-2.472909775,-0.180024835,3
4.788139386,-2.585040193,-0.674675653,1
-0.716489562,-0.027972605,-0.225177945,2
-0.768427055,1.445516482,-1.424439812,2
-4.38299276,-1.117878204,0.270849059,2
0.582127908,-2.685563294,0.41041541,3
-2.762157121,-0.141166787,-0.018680596,2
-2.814471155,-2.209712063,-0.4513642,3
0.397599841,2.539477601,-0.637265925,2
2.943887995,-1.309679523,-0.473067308,0
0.537781261,1.278597567,-2.619788688,2
-4.557123475,-4.987674029,0.683549434,3
0.20512422,2.969743474,-0.169586877,2
-4.901812128,-3.222856585,0.67841437,3
-3.148052191,0.235677811,-0.370222269,2
-0.062550646,-2.210581393,0.646665392,3
-1.707095023,-0.468140278,0.157248826,2
3.430422297,0.810318039,-0.083158606,0
-2.716455913,3.88534106,0.268943888,2
2.070883256,-1.048911945,-0.26959313,0
0.335853784,-3.802156155,0.54550867,3
4.616918758,2.704096783,-0.696865312,0
0.249421565,-1.591469138,-0.597619795,2
-4.041181707,-0.941488797,0.266925205,2
-1.061519731,0.173052273,-0.244266746,2
1.140053651,-3.445384951,-0.134446255,3
-0.286208121,-4.626452665,0.669206904,3
1.192572912,-0.192549751,-1.351933028,2
2.956658789,-4.119726971,-1.277939163,1
2.741241638,1.181198812,-0.767563292,0
4.783467569,1.692621404,-0.668590466,0
-1.109011019,-1.49279661,-0.526656751,2
4.142140041,4.58114837,0.573202489,0
1.412810668,0.065810638,-1.52053016,2
-0.620870714,4.921918466,0.251346984,2
-1.184973798,-2.228682139,0.538997358,3
0.635094487,-0.290569493,-0.953066079,2
2.208342856,4.795051605,-0.420279972,0
-4.445585397,3.925221372,0.270853836,2
1.883540059,-4.749198637,-0.411472603,1
1.762813728,4.298496866,0.001038372,0
2.711686068,1.714848393,-1.200719262,0
1.761319413,4.231568932,-0.016727422,0
-0.774923071,2.571710153,-0.113334701,2
2.38635882,4.764693229,-0.557629561,0
-0.719525115,2.879819431,0.09534962,2
-4.931868704,-1.791416849,0.273209926,2
0.052118764,-2.965509035,0.628668641,3
4.176197872,-4.598749626,-0.371662272,1
2.946965741,-0.307696437,-0.472663226,0
2.734818171,-4.476350147,-1.232038893,1
-3.009828577,4.543099645,0.273162059,2
-3.219422525,3.298136079,0.222003164,2
0.277272485,0.92289885,-2.465206264,2
-3.750710591,-1.061265714,0.268977635,2
3.412365812,-1.650140806,0.021596226,0
-4.301302419,-0.792372123,0.26189488,2
2.728457926,4.24152491,-0.689110317,0
4.790756155,1.25744952,-0.658718441,0
-1.371825041,-0.860857812,0.058531809,2
3.196964549,3.258258972,-1.110667088,0
3.362096995,-2.052282088,-1.005192714,1
3.013625194,0.729779789,-0.466240832,0
-2.872483149,4.881716489,0.273248058,2
1.042924637,-2.723570987,-0.023219581,3
0.269025194,1.261918056,-2.440498037,2
-3.626473124,0.478358438,-0.497597098,2
-0.289652592,-2.423472373,0.664177234,3
4.173963162,3.538829851,0.041795601,0
-1.34905233,-2.265602634,0.451484823,3
-2.819065923,-4.737357366,0.671334239,3
-1.171625989,4.908852887,0.271520592,2
1.888884368,4.786728759,-0.07548048,0
-3.379890589,3.497510136,0.251695331,2
4.396802129,-1.783010559,0.674839472,0
4.768036621,0.263168834,0.089169928,0
2.145958948,2.919243713,-1.571353869,0
-4.85249222,3.345329463,0.241717767,2
1.511446731,-4.76895075,-0.116239821,1
-2.543333338,-3.863439996,0.427875033,3
0.289335634,0.279693075,-1.567673498,2
-2.876620981,-3.59325968,0.230496856,3
-0.801075924,1.427311248,-1.420097215,2
-3.928500171,-2.499522853,0.432385135,3
-4.487246123,3.046582398,0.180508893,2
-1.940865385,1.83264201,-1.562467245,2
2.114492223,1.918048476,-1.144184776,0
0.316183596,-2.950989062,0.553366487,3
-0.947105006,-1.939728287,0.631657794,3
0.991578327,4.647658217,-0.855968934,2
2.72786305,-1.052128332,-0.594543688,0
-0.3246688,-3.514526615,0.668802389,3
-0.097721805,4.030741325,0.13267562,2
0.69351476,0.61312522,-2.347144042,2
-0.012991832,0.140428662,-1.041056732,2
3.076524463,3.259120362,-1.237924304,0
2.944448863,-4.918465077,-1.246074709,1
-1.71551233,3.225648061,0.207914122,2
-3.534575911,-1.774383531,0.272894661,2
-2.599509578,3.534733915,0.250613194,2
-1.686951144,-1.944583164,0.319087108,3
-2.444063774,3.248181234,0.20059175,2
0.63749516,-0.002680837,-1.323097523,2
-3.351324185,-4.176136454,0.620803794,3
2.409670943,3.024081798,-1.691842653,0
0.967167821,-3.246574334,0.06119011,3
-1.907887349,-3.240753561,0.173800651,3
4.164441129,4.469386912,0.566907186,0
1.582951382,2.470068853,-1.049064682,0
4.683727154,-1.014463081,0.697772973,0
0.524739987,-2.967164736,0.448020771,3
3.898454817,2.302921778,-0.812138783,0
3.514959231,-1.21632546,0.13462486,0
-4.493740274,-0.508864057,0.238089319,2
-0.378926393,-4.211173846,0.673485041,3
1.127143807,-2.302203001,-0.119877718,3
-3.648996066,-3.080362202,0.309088905,3
-3.856180028,2.305052704,-0.403179255,2
0.809819324,-1.809404101,-0.839349966,2
2.745298524,-1.985310846,-1.232568217,1
-4.323266701,2.987313892,0.159757258,2
4.017448719,1.054967281,0.02453366,0
-2.229988446,3.755506941,0.265188168,2
0.117536132,2.176169467,-0.896514108,2
-2.15040745,3.44665855,0.241660989,2
0.048294003,-4.939012626,0.630242632,3
1.278667393,-4.357147079,-0.291826196,3
-1.373589686,0.732126621,-0.943594744,2
3.623287188,2.592574485,-1.109746522,0
-1.79891653,-1.178043515,0.105193543,2
4.108862731,3.36744111,-0.175524781,0
1.686619804,4.323275451,0.089869493,0
2.466037624,4.087375821,-0.736050983,0
-2.633260702,3.973457977,0.270488184,2
1.021892092,3.199067122,-0.939886681,2
3.234647665,-3.550050158,-1.248699291,1
3.22352725,0.442717412,-0.231895036,0
1.393514367,-4.781073873,-0.412540601,3
1.104034219,0.334746286,-1.938550155,2
-2.966904052,-3.446275325,0.116158298,3
3.320301006,2.578374828,-1.430469387,0
3.487991722,-3.842727049,-1.08698158,1
1.854572248,-1.849211575,-0.396463491,1
3.27407005,1.608090078,-0.659364124,0
0.686745503,4.533693005,-0.52515459,2
3.771174698,4.62383378,0.35584009,0
1.457825058,4.274060712,-1.066626324,2
-4.272221352,0.482731486,-0.329500479,2
1.0039553,2.007330253,-1.965018359,2
-4.201666938,3.944476869,0.271040639,2
0.644932541,-0.81311745,-0.650154541,2
1.688152624,-1.124910285,0.160410632,0
0.04617745,-3.941840409,0.630493907,3
1.221725632,2.789262321,-1.231467727,2
-2.536132215,1.509300206,-2.326504453,2
1.521754034,3.790144716,-0.013186626,0
2.519427919,-4.150218918,-1.098744242,1
4.143332926,0.523294769,0.197147458,0
-1.819574991,2.727423522,-0.06361889,2
3.95025675,-0.490035574,0.475454218,0
-0.581391462,4.1292305,0.246754648,2
0.375470078,-1.524939116,-0.578698924,2
4.330717804,-1.472152676,0.659401878,0
-2.513044316,3.412592835,0.235198333,2
-3.174335248,3.750262534,0.265809579,2
-2.445197757,-3.742640673,0.349320392,3
2.066484563,-4.022278168,-0.608943648,1
2.164936397,-1.861364427,-0.728044463,1
0.179670101,-4.644116026,0.599505276,3
4.152720647,-3.448732781,-1.189575958,1
-3.392694425,-4.72865773,0.676189612,3
-1.462064734,-2.435190581,0.352341669,3
3.950165127,0.999893627,0.063821034,0
2.630764223,1.362274595,-0.894803886,0
0.359444845,2.561624325,-0.578624616,2
-2.67291418,3.618156258,0.257711846,2
-2.141681514,-0.498225802,0.173533799,2
0.522675411,0.314468938,-1.79040761,2
-0.030540486,-4.868540177,0.643656166,3
3.482742429,1.619831258,-0.468656715,0
2.63246342,-3.604106925,-1.193776781,1
-2.396956144,-4.573419612,0.659895108,3
-1.4785106,-3.741627112,0.592663129,3
-2.382647369,3.661142243,0.260431337,2
0.884083174,-4.492950252,0.149293984,3
-2.116720055,-3.364659763,0.130616782,3
0.656889074,2.628084201,-0.827441646,2
-0.188505559,3.596463786,0.156723039,2
4.621762658,4.664213533,0.687087835,0
0.758075204,1.673682447,-2.306880373,2
1.757050818,-4.35854824,-0.29322175,1
-0.474798593,1.433804393,-1.611849177,2
-3.368966125,4.057359853,0.271778538,2
4.44981513,-1.244350415,0.680699806,0
-2.470786837,4.570978918,0.273171701,2
1.55131271,0.213172699,0.292017545,0
4.798454878,-3.746982721,-1.063286838,1
0.600381523,-1.557086521,-0.67362249,2
4.755574669,4.916789995,0.710579921,0
-4.861867391,1.768581767,-0.909958984,2
-1.166111995,0.782602765,-0.981706914,2
0.087120171,4.582065687,0.038536125,2
-4.442858201,0.002787792,0.080427308,2
-3.221178624,-4.278583198,0.630552261,3
4.65416531,-2.389036277,-0.49349576,1
3.874116595,-2.174761082,-0.576287413,1
-2.482951852,4.470143656,0.273094991,2
1.54372439,-0.216971686,0.30277466,0
1.066766288,-4.16930442,-0.050285872,3
-0.64125033,-3.842476689,0.675777416,3
-2.31141715,1.030193586,-2.108249961,2
-4.512137449,-1.336911569,0.272513604,2
2.590192751,-3.073638464,-1.162815057,1
-4.049247032,2.292821617,-0.385057464,2
-3.212498365,1.134903823,-1.777605971,2
1.92682115,0.725217528,-0.145272078,0
4.250458383,-2.317865093,-0.495037258,1
-3.522787111,-3.521918642,0.432067737,3
-1.378750668,-0.641164563,0.119794308,2
-2.25224811,-4.991325225,0.680208777,3
0.780616897,-1.481598609,-0.784273241,2
-0.632250383,1.596054567,-1.370527391,2
2.603845322,4.029605171,-0.79256378,0
2.299362424,-4.565107478,-0.874645663,1
-1.922144339,0.513003136,-0.87201123,2
-2.634133008,-1.833555267,0.250199794,2
0.149532476,-3.289024713,0.607266749,3
3.260286332,0.370268106,-0.187888979,0
-3.358715093,-1.182497497,0.269689926,2
0.287901221,-2.897177973,0.564189478,3
4.566809257,4.392514968,0.644636027,0
1.414224919,-1.357885982,-1.158947932,2
-0.708095468,-3.797520201,0.674270588,3
4.133505444,0.778028688,0.081617823,0
2.43581014,-2.855132987,-1.02348012,1
3.701687363,3.751033995,-0.048169876,0
0.01432455,-0.584646332,-0.267542177,2
2.672867166,-2.080688962,-1.2017004,1
3.355778294,-0.374103778,-0.05075569,0
1.507528578,-2.051688499,-0.123116544,1
-0.761501855,0.862683334,-1.249367451,2
2.598009379,2.173813275,-1.71925524,0
4.333300854,2.617651116,-0.747252589,0
0.382612977,1.051588899,-2.588054174,2
-1.455264376,-0.225259689,0.080607162,2
-1.566446973,3.263340112,0.219469962,2
3.40174126,3.931573279,-0.226709817,0
-0.990706039,0.300862618,-0.407535072,2
4.210331946,-2.735098943,-0.877536661,1
0.598012974,3.493139515,-0.44167369,2
2.442928946,-0.562902057,-0.573639697,0
-3.914137941,-4.784977566,0.681629636,3
0.439410483,4.022798038,-0.253858624,2
-0.597561183,-2.106919632,0.663362073,3
1.56726348,-2.428729066,-0.151627785,1
-4.907442573,0.733549288,-0.582162009,2
2.051355274,-0.354505348,-0.248456048,0
-3.429154567,-3.254454784,0.229771866,3
-1.094044414,2.341773882,-0.365160896,2
0.166519055,-0.085641238,-0.83807567,2
2.880092364,-2.806850967,-1.288973916,1
-2.858066387,2.382139201,-0.595902635,2
-4.279921473,0.658088539,-0.532212045,2
0.272662945,1.403707149,-2.314228851,2
1.623954787,0.115778089,0.223770394,0
1.779720812,-2.525151239,-0.313860953,1
0.21541591,3.068944549,-0.141929053,2
-3.561308195,3.810835407,0.268368854,2
-1.788013571,4.761434694,0.273187465,2
3.454049624,-4.550385388,-0.933754439,1
-1.427827628,3.77769074,0.267139042,2
4.634506285,0.467034097,-0.047839599,0
-0.600405793,4.049048114,0.248184051,2
-4.699141472,2.61421615,-0.041945565,2
-3.398927617,-0.869098562,0.259430202,2
-0.9138569,2.446798741,-0.234342974,2
-4.925461396,3.696780232,0.266123115,2
-2.866662346,4.65983587,0.273211598,2
1.458898968,-4.443598121,-0.474101243,3
-1.487819278,4.679122282,0.272917281,2
3.28583254,-4.542503658,-1.083408488,1
2.871163648,1.101763761,-0.670968848,0
